"","fitness","cue","cue_b","log","log_b","iter","rho","burst","iota_N1","iota_N2","phi_N1","phi_N2"
"787",7.70515646081995,"R","Ig","log10","log10",787,0.30240539,5.49087008,14.226375,1.26894794,0.0375412,3910.25969
