"","max_fitness","cue","cue_b","log","log_b","id","rho","burst","iota_N1","iota_N2","phi_N1","phi_N2"
"1240",8.34984598983819,"R","I","none","log10",1240,0.30858373,4.82417593,5.06241953,0.53298582,0.06814648,830.754415
