"","max_fitness","cue","cue_b","log","log_b","id","rho","burst","iota_N1","iota_N2","phi_N1","phi_N2"
"1222",7.71582731432833,"R","I","none","log10",1222,0.43568844,4.6106219,16.1148815,0.4511515,0.02408455,1152.82565
