"","max_fitness","cue","cue_b","log","log_b","id","rho","burst","iota_N1","iota_N2","phi_N1","phi_N2"
"1248",6.41291108623678,"R","I+Ig","log10","log10",1248,0.32146879,6.10245297,88.7350085,1.8567105,0.00580347,4152.04181
