"","fitness","cue","cue_b","log","log_b","iter","rho","burst","iota_N1","iota_N2","phi_N1","phi_N2"
"764",0.950143317882932,"G","I","log10","log10",764,0.23790084,3.97388822,230.878421,0.98481306,3.71641e-03,1866.50651
