"","max_fitness","cue","log","id","rho","burst","iota_N1","iota_N2","phi_N1","phi_N2"
"1678",7.19675381460758,"Ig","none",1678,0.41140991,4.78850902,9.1011993,0.4218556,0.03203986,370.494329
