"","max_fitness","cue","log","id","rho","burst","iota_N1","iota_N2","phi_N1","phi_N2"
"1261",6.86445486504407,"R","log10",1261,0.41160489,5.35473425,14.1308347,0.87163838,0.06075256,245.084603
