"","max_fitness","cue","log","id","rho","burst","iota_N1","iota_N2","phi_N1","phi_N2"
"4796",1.74738431835481,"t","none",4796,0.42852971,4.02307609,10.3761784,0.75634436,0.0849247,10099.8469
