"","max_fitness","cue","log","id","rho","burst","iota_N1","iota_N2","phi_N1","phi_N2"
"3585",3.31403426701583,"I","log10",3585,0.31993929,3.93738954,10.2147889,1.11116552,0.04828077,3591.26978
