"","fitness","cue","cue_b","log","log_b","iter","rho","burst","iota_N1","iota_N2","phi_N1","phi_N2"
"760",2.68962846794922,"G","Ig","log10","log10",760,0.32246972,4.66360029,9.38180259,0.41752848,0.04688176,446.369673
