"","max_fitness","cue","log","id","rho","burst","iota_N1","iota_N2","phi_N1","phi_N2"
"2252",4.02928198714012,"I","none",2252,0.28033988,4.07784055,12.7700631,0.79597813,0.05207323,77.2904663
