"","max_fitness","cue","cue_b","log","log_b","id","rho","burst","iota_N1","iota_N2","phi_N1","phi_N2"
"1928",5.69063104908558,"R","I","none","log10",1928,0.38435907,4.13566338,28.6487332,0.72347602,0.0193071,279.452743
