"","max_fitness","cue","cue_b","log","log_b","id","rho","burst","iota_N1","iota_N2","phi_N1","phi_N2"
"3036",5.52795571953167,"R","I","none","log10",3036,0.37253416,6.15268499,13.1050726,1.99196891,0.06959305,5851.72355
