"","max_fitness","cue","log","id","rho","burst","iota_N1","iota_N2","phi_N1","phi_N2"
"1414",8.09482719371889,"G","log10",1414,0.34070109,4.82243854,2.07406727,0.35918315,0.01972103,360.118825
