"","max_fitness","cue","cue_b","log","log_b","id","rho","burst","iota_N1","iota_N2","phi_N1","phi_N2"
"4287",1.37145152870624,"R","I+Ig","none","log10",4287,0.35083425,3.97550341,7.09543223,0.91276593,0.09121742,655.871551
