"","fitness","cue","cue_b","log","log_b","iter","rho","burst","iota_N1","iota_N2","phi_N1","phi_N2"
"530",2.69067538539947,"R","I+Ig","log10","log10",530,0.26082521,4.00429899,52.7368492,0.79614991,9.49516e-03,3027.4403
