"","fitness","cue","cue_b","log","log_b","iter","rho","burst","iota_N1","iota_N2","phi_N1","phi_N2"
"959",1.80087810991386,"G","R","log10","log10",959,0.31152483,4.48467221,39.0656513,2.53290573,0.11069118,91.5709942
