"","max_fitness","cue","cue_b","log","log_b","id","rho","burst","iota_N1","iota_N2","phi_N1","phi_N2"
"1225",7.16198140102533,"R","I","none","log10",1225,0.19418446,5.44699287,15.8988441,1.31119262,0.03732832,205.296797
