"","max_fitness","cue","cue_b","log","log_b","id","rho","burst","iota_N1","iota_N2","phi_N1","phi_N2"
"2069",3.47835224598296,"R","I+Ig","log10","log10",2069,0.14646929,4.67640594,37.2966525,2.54508525,0.05523548,11795.3873
