"","max_fitness","cue","cue_b","log","log_b","id","rho","burst","iota_N1","iota_N2","phi_N1","phi_N2"
"4251",2.44805891599535,"R","I+Ig","log10","log10",4251,0.34578251,3.95410404,12.2857093,0.90110883,0.04657954,37.588046
