"","max_fitness","cue","cue_b","log","log_b","id","rho","burst","iota_N1","iota_N2","phi_N1","phi_N2"
"4038",4.96361755969206,"R","I+Ig","none","log10",4038,0.267898,6.06359201,16.006245,1.95241072,0.04732206,2098.05721
