"","max_fitness","cue","log","id","rho","burst","iota_N1","iota_N2","phi_N1","phi_N2"
"468",4.87449983852758,"I+Ig","none",468,0.44039949,6.03239207,16.1234942,1.92789019,0.06027486,259.471497
