"","fitness","cue","cue_b","log","log_b","iter","rho","burst","iota_N1","iota_N2","phi_N1","phi_N2"
"474",6.13611621407388,"I+Ig","I","log10","log10",474,0.34856673,5.96400937,22.8149839,1.87408598,0.03361546,3555.70802
