"","max_fitness","cue","cue_b","log","log_b","id","rho","burst","iota_N1","iota_N2","phi_N1","phi_N2"
"757",5.00905374746091,"R","I+Ig","none","log10",757,0.38739834,5.58974797,31.2930916,0.99168238,0.01302596,1139.7194
