"","fitness","cue","cue_b","log","log_b","iter","rho","burst","iota_N1","iota_N2","phi_N1","phi_N2"
"375",1.11578430149577,"Ig","I","log10","log10",375,0.36964795,4.01320007,11.6936392,0.71107563,0.0313633,608.660863
