"","max_fitness","cue","cue_b","log","log_b","id","rho","burst","iota_N1","iota_N2","phi_N1","phi_N2"
"3757",7.22532743777212,"R","I","log10","log10",3757,0.33342715,5.44665028,14.7703451,0.90687897,0.04168918,1775.31062
