"","fitness","cue","cue_b","log","log_b","iter","rho","burst","iota_N1","iota_N2","phi_N1","phi_N2"
"349",7.69409404520315,"G","R","log10","log10",349,0.24949148,5.43891029,1.86882739,1.19505095,0.23041904,1045.24033
