"","max_fitness","cue","cue_b","log","log_b","id","rho","burst","iota_N1","iota_N2","phi_N1","phi_N2"
"1868",1.9065513651362,"R","I","log10","log10",1868,0.18087084,3.88397242,5.79209875,1.07595319,0.10497274,26.2324563
