"","max_fitness","cue","cue_b","log","log_b","id","rho","burst","iota_N1","iota_N2","phi_N1","phi_N2"
"386",1.15970591897129,"R","I+Ig","none","log10",386,0.25155594,4.00407419,217.617521,1.05812506,0.00499648,435.219944
