"","max_fitness","cue","cue_b","log","log_b","id","rho","burst","iota_N1","iota_N2","phi_N1","phi_N2"
"2714",5.02033451642816,"R","I","none","log10",2714,0.28853758,3.99201397,6.40314303,0.77948601,0.066726,5100.50697
