"","max_fitness","cue","log","id","rho","burst","iota_N1","iota_N2","phi_N1","phi_N2"
"4053",4.11452886763838,"I","log10",4053,0.29111757,4.04869203,26.3370861,0.73999098,0.0282825,917.765014
