"","max_fitness","cue","log","id","rho","burst","iota_N1","iota_N2","phi_N1","phi_N2"
"3994",6.8908293405769,"G","none",3994,0.34694522,4.79309604,28.9160451,0.5666659,0.00733556,43.6385994
