"","max_fitness","cue","log","id","rho","burst","iota_N1","iota_N2","phi_N1","phi_N2"
"4765",7.23920234507373,"I+Ig","log10",4765,0.28643832,5.45200736,57.973051,1.20627006,0.01304675,1640.60527
