"","max_fitness","cue","log","id","rho","burst","iota_N1","iota_N2","phi_N1","phi_N2"
"2647",8.29383553401736,"G","none",2647,0.32649234,5.53079413,37.2260928,0.94905363,0.00766792,359.72985
