"","max_fitness","cue","log","id","rho","burst","iota_N1","iota_N2","phi_N1","phi_N2"
"576",4.47503135382195,"Ig","none",576,0.47491489,6.01818569,56.3834654,2.26860726,0.02486085,3313.8894
