"","max_fitness","cue","log","id","rho","burst","iota_N1","iota_N2","phi_N1","phi_N2"
"4714",8.00572156063972,"I","none",4714,0.39989411,4.84909713,4.69466347,0.50725979,0.04759284,74.0644479
