"","max_fitness","cue","cue_b","log","log_b","id","rho","burst","iota_N1","iota_N2","phi_N1","phi_N2"
"2900",2.71912997326745,"R","I+Ig","log10","log10",2900,0.32327045,3.8757288,21.724451,0.63893622,0.03979231,378.761182
