"","fitness","cue","cue_b","log","log_b","iter","rho","burst","iota_N1","iota_N2","phi_N1","phi_N2"
"906",5.72899332250554,"G","I","log10","log10",906,0.55592527,6.33340214,180.892554,1.64947152,9.01167e-03,21798.4864
