"","max_fitness","cue","log","id","rho","burst","iota_N1","iota_N2","phi_N1","phi_N2"
"3196",8.2177447323784,"I","none",3196,0.3253444,4.87286914,4.90940931,0.40624001,0.03533014,79182.8149
