"","max_fitness","cue","log","id","rho","burst","iota_N1","iota_N2","phi_N1","phi_N2"
"4160",1.17168517956938,"G","log10",4160,0.24559408,4.05079043,14.2086172,0.77303212,0.03315027,792.713333
