"","max_fitness","cue","cue_b","log","log_b","id","rho","burst","iota_N1","iota_N2","phi_N1","phi_N2"
"3347",3.53147374246804,"R","I+Ig","log10","log10",3347,0.14444308,4.72221113,36.2691362,2.57454376,0.05351371,2660.4504
