"","max_fitness","cue","log","id","rho","burst","iota_N1","iota_N2","phi_N1","phi_N2"
"2831",3.50055213040539,"I+Ig","none",2831,0.26805106,4.58842228,53.0185453,1.73872383,0.0602755,212.727635
