"","fitness","cue","cue_b","log","log_b","iter","rho","burst","iota_N1","iota_N2","phi_N1","phi_N2"
"606",6.77969575425632,"G","Ig","log10","log10",606,0.37167128,6.06982341,49.5332911,1.67442326,0.01618802,413.71553
