"","max_fitness","cue","cue_b","log","log_b","id","rho","burst","iota_N1","iota_N2","phi_N1","phi_N2"
"257",2.13481159687565,"R","I","log10","log10",257,0.26579843,4.62178472,83.0450055,1.95289595,0.03879912,178.835034
