"","max_fitness","cue","cue_b","log","log_b","id","rho","burst","iota_N1","iota_N2","phi_N1","phi_N2"
"1748",5.36430192490518,"R","I","none","log10",1748,0.21386052,3.90746263,9.33071482,0.66037213,0.08958311,143.358247
