"","max_fitness","cue","log","id","rho","burst","iota_N1","iota_N2","phi_N1","phi_N2"
"370",7.09299511266777,"I+Ig","none",370,0.39251548,4.76108844,7.28635594,0.49433394,0.03750849,1835.70146
