"","max_fitness","cue","log","id","rho","burst","iota_N1","iota_N2","phi_N1","phi_N2"
"1660",6.92311813421839,"Ig","none",1660,0.36205371,4.76674387,15.514783,0.60601334,0.01917926,16.0861586
