"","max_fitness","cue","log","id","rho","burst","iota_N1","iota_N2","phi_N1","phi_N2"
"2132",3.46138352329311,"R","log10",2132,0.28887199,4.00931897,4.49060901,0.8446707,0.1550827,2831.64984
