"","fitness","cue","cue_b","log","log_b","iter","rho","burst","iota_N1","iota_N2","phi_N1","phi_N2"
"800",2.72499316318499,"G","I+Ig","log10","log10",800,0.24089846,3.91843046,122.649456,0.80559192,3.24877e-03,130098.202
