"","max_fitness","cue","cue_b","log","log_b","id","rho","burst","iota_N1","iota_N2","phi_N1","phi_N2"
"2123",1.30845715535316,"R","I+Ig","none","log10",2123,0.18888061,4.65619153,23.207231,2.24004632,0.10037537,186.002237
