"","fitness","cue","cue_b","log","log_b","iter","rho","burst","iota_N1","iota_N2","phi_N1","phi_N2"
"49",8.52714600838064,"G","Ig","log10","log10",49,0.31803085,5.65418578,49.8215813,1.0756629,0.01601819,5148.35039
