"","max_fitness","cue","log","id","rho","burst","iota_N1","iota_N2","phi_N1","phi_N2"
"2455",8.44890518379102,"G","none",2455,0.23874737,5.54070371,10.8476318,0.95164242,0.01748135,82.1192806
