"","max_fitness","cue","cue_b","log","log_b","id","rho","burst","iota_N1","iota_N2","phi_N1","phi_N2"
"3930",3.28212226237218,"R","I+Ig","none","log10",3930,0.24736538,6.10632843,20.7887613,2.1104904,0.06570986,155.307257
