"","id","id_b","label","label_b","fitness","par1","par2","par3","par4","par5","par6","par7","par8","par9"
"1","R_none","I+Ig_none","R","I+Ig",2.05005845425865e-05,0.284789514795008,0.498735865515172,0.500438180754789,0.422128544088427,0.491311520437129,0.498735070150153,0.35089995863936,0.498732241886758,0.497402678320191
