"","id","id_b","label","label_b","fitness","par1","par2","par3","par4","par5","par6","par7","par8","par9"
"1","I+Ig_none","I_log","I+Ig","I log",9.57316820096038,6.50234131208819,-7.28503602940859,-3.70567540932428,-1.86348838870157,-10.1639860458984,-0.666049170357292,1.20097002001452,-1.99293417211337,-3.80315098399762
