"","id","id_b","label","label_b","fitness","par1","par2","par3","par4","par5","par6","par7","par8","par9"
"1","R_log","I+Ig_log","R log","I+Ig log",9.73612558958711,5.1956035781851,5.99822148880104,1.18085658446685,12.8608728924589,-1.5747945929083,-13.35679325975,35.2857302694346,-4.93097042087385,5.16653516723564
