"","id","id_b","label","label_b","fitness","par1","par2","par3","par4","par5","par6","par7","par8","par9"
"1","G_log","I_none","G log","I",9.52503437248649,1.56128664712804,0.334038298613519,1.46051034356963,-2.40799930043714,0.81139496102251,-0.474052795639634,-1.26308861053226,3.05652173402361,-0.841689462585476
