"","id","id_b","label","label_b","fitness","par1","par2","par3","par4","par5"
"1","G_none","I+Ig_none","G","I+Ig",2.40436916364334e-07,0.531251180453235,-107.771652451491,248.155698476649,100.643853027699,-213.049226677778
