"","id","id_b","label","label_b","fitness","par1","par2","par3","par4","par5"
"1","R_log","I+Ig_none","R log","I+Ig",2.05838284295619e-05,1.05640178096751,-269.483526141925,137.188706313718,52.0927445821016,-265.625889749804
