"","id","id_b","label","label_b","fitness","par1","par2","par3","par4","par5"
"1","G_none","Ig_none","G","Ig",6.70759312409037,68.8049876078266,16.0396278320943,-39.6220993994856,-386.583334813726,345.983110878198
