"","id","id_b","label","label_b","fitness","par1","par2","par3","par4","par5"
"1","Ig_log","I_none","Ig log","I",2.70820226707898,-17.4020601439039,-25.2108875736841,-375.416886977039,417.063873980873,435.049957524316
