"","id","id_b","label","label_b","fitness","par1","par2","par3","par4","par5"
"1","I+Ig_log","I_none","I+Ig log","I",0,0.196307213239349,-0.971888224164199,-0.849671763538319,-0.745590410913063,0.72064851501372
