"","id","id_b","label","label_b","fitness","par1","par2","par3","par4","par5"
"1","R_none","I+Ig_none","R","I+Ig",2.05856940609864e-05,3.54049332265792,374.013382379948,111.594533928783,125.693853117097,-482.904248031028
