"","mut_id","res_id","fitness","mut_var1","mut_var2","mut_var3","mut_var4","res_var1","res_var2","res_var3","res_var4","mut_var1_opt","mut_var2_opt","mut_var3_opt","mut_var4_opt"
"1","G1+G2_none","I-i_none",-0.268219132445589,1,-21.911779,338.36246,-4999.99966,1.931059,-63.78682,1295.819775,-31.58044,0.678757310130845,-24.1154471919648,-4.54709831841792,-0.0322778568513713
